Name,StockCode,UPC,QtyOnHand,UnitPrice,Category
GEEKBAR 15K BLUE RAZZ ICE,1012543592,810125435928,3,26.0,NICOTINE VAPES
GEEKBAR 15K BLACK CHERRY,1012543675,810125436758,4,26.0,NICOTINE VAPES
GEEKBAR 15K SOUR APPLE B-POP,1012543693,810125436932,0,26.0,NICOTINE VAPES
GEEKBAR 15K BERRY BLISS,1012543699,810125436994,0,26.0,NICOTINE VAPES
GEEKBAR 15K FROZEN PINA COLADA,1012543910,810125439100,4,26.0,NICOTINE VAPES
BLAZY SUSAN 2PK ROSE WRAPS,1013492177,810134921771,7,2.5,ROLLING PAPERS & CONES
BLAZY SUSAN SHORTYS 53MM 12PK CONE,1013492029,810134920293,19,4.0,ROLLING PAPERS & CONES
BLAZY SUSAN 1/4 6PK CONE,"1013492050, 1013492023",810134920507,11,3.5,ROLLING PAPERS & CONES
TRE HOUSE MAGIC MUSHROOM GUMMIES WATERMELON WONDER,1013537015,810135370158,0,26.99,EDIBLES
TORCH CART DIAMONDS 3.5GR HYBRID LEMON CHERRY GELATO,1014247322,810142473224,0,35.99,THCA PRODUCTS
GEEKBAR 15K SOUR STRAWBERRY,1016428086,810164280862,0,26.0,NICOTINE VAPES
AIR FACTORY 36MG BOLD TOBACCO,1042903836,810429038368,2,16.0,VAPE JUICES
VIBES HEMP 1/4 ROLLING PAPER,1472502451,814725024513,17,2.8,ROLLING PAPERS & CONES
VIBES ULTRA THIN 1/4 ROLLING PAPER,1472502453,814725024537,28,2.8,ROLLING PAPERS & CONES
PACHA MAMA 3MG BLOOD ORANGE BANANA GOOSEBERRY,1482602509,814826025099,1,16.0,VAPE JUICES
MARLEY NATURAL WOOD GRINDER,1519802055,815198020552,1,70.0,GRINDERS
ANAXY GRINDER,1597002014,815970020145,1,25.99,GRINDERS
VGOD GOLD PRO DRIP RDA KIT,1836802632,818368026323,1,25.0,DEVICES: BATTERIES & MODS
VGOD PRO DRIP RDA COPPER KIT,1836802633,818368026330,2,25.0,DEVICES: BATTERIES & MODS
VGOD ELITE RDA BLACK KIT,1836802634,818368026347,1,40.0,DEVICES: BATTERIES & MODS
VGOD ELITE SERIES COPPER MOD,1836802660,818368026606,1,55.0,DEVICES: BATTERIES & MODS
BEARD 3MG NO.99 LEM-RAZZ COOKIE,1844002969,818440029693,2,15.0,VAPE JUICES
TYSON THE TOAD BLUNT WRAP,1950002561,819500025617,8,4.99,ROLLING PAPERS & CONES
NAKED 0MG HAWAIIAN POG,4009460012,840094600126,1,18.0,VAPE JUICES
NAKED 3MG HAWAIIAN POG,4009460013,840094600133,2,18.0,VAPE JUICES
NAKED 6MG HAWAIIAN POG,4009460014,840094600140,1,18.0,VAPE JUICES
NAKED 12MG HAWAIIAN POG,4009460015,840094600157,1,18.0,VAPE JUICES
NAKED 0MG REALLY BERRY,4009460028,840094600287,2,18.0,VAPE JUICES
NAKED 3MG REALLY BERRY,4009460029,840094600294,2,18.0,VAPE JUICES
NAKED 6MG REALLY BERRY,4009460030,840094600300,2,18.0,VAPE JUICES
NAKED 6MG MENTHOL STRAWBERRY POM,4009460038,840094600386,0,18.0,VAPE JUICES
NAKED 3MG MENTHOL STRAWBERRY POM,4009460037,840094600379,0,18.0,VAPE JUICES
NAKED 12MG MENTHOL STRAWBERRY POM,4009460039,840094600393,0,18.0,VAPE JUICES
NAKED 6MG MENTHOL BERRY,4009460054,840094600546,0,18.0,VAPE JUICES
NAKED 0MG TOBACCO AMERICAN PATIOTS,4009460092,840094600928,1,18.0,VAPE JUICES
NAKED 3MG TOBACCO AMERICAN PATRIOTS,4009460093,840094600935,2,18.0,VAPE JUICES
NAKED 6MG TOBACCO AMERICAN PATRIOTS,4009460094,840094600942,3,18.0,VAPE JUICES
NAKED 3MG TOBACCO CUBAN BLEND,4009460099,840094600997,3,18.0,VAPE JUICES
NAKED 6MG TOBACCO CUBAN BLEND,4009460100,840094601000,1,18.0,VAPE JUICES
NAKED 12MG CUBAN BLEND,4009460101,840094601017,2,18.0,VAPE JUICES
NAKED 0MG TOBACCO EURO GOLD,4009460102,840094601024,1,18.0,VAPE JUICES
NAKED 3MG TOBACCO EURO GOLD,4009460103,840094601031,1,18.0,VAPE JUICES
NAKED 0MG MENTHOL CRISP MENTHOL,4009460150,840094601505,0,18.0,VAPE JUICES
NAKED 3MG MENTHOL CRISP MENTHOL,4009460151,840094601512,3,18.0,VAPE JUICES
NAKED SALT 35MG HAWAIIAN POG,4009460275,840094602755,1,15.0,VAPE JUICES
NAKED 6MG MENTHOL CRISP MENTHOL,4009460152,840094601529,3,18.0,VAPE JUICES
NAKED SALT MAX 50MG ICE BERRIES,4009462426,840094624269,1,15.0,VAPE JUICES
VIBES HEMP CUBANO 1PK CONE,4012440228,840124402287,12,2.1,ROLLING PAPERS & CONES
SUORIN AIR PRO KIT RAINBOW,4014183015,840141830155,1,35.99,DEVICES: BATTERIES & MODS
PULSAR MINI,4025080381,840250803811,6,12.0,DEVICES: BATTERIES & MODS
PULSAR 510 DL3.0 - BLACK,4025080690,840250806904,0,36.0,DEVICES: BATTERIES & MODS
STIIIZY STARTER KIT,4292210824,842922108248,2,45.0,DEVICES: BATTERIES & MODS
PULSAR 510 DL3.0 - CORAL,4025080693,840250806935,1,36.0,DEVICES: BATTERIES & MODS
VUSE ALL IN ONE KIT GOLDEN TOBACCO,4920502999,849205029993,4,19.99,DEVICES: BATTERIES & MODS
PULSAR 510DL PIPE - BILLIARDS,4025080838,840250808380,0,40.0,DEVICES: BATTERIES & MODS
BYO HOOKAH BOWL,4814601876,848146018769,1,12.99,HOOKAH RELATED
FANTASIA DIRTY BLONDE,4952300975,849523009752,5,5.99,HOOKAH RELATED
FANTASIA PEACH ICE,4952303145,849523031456,4,5.99,HOOKAH RELATED
UGLY HOUSE GRINDER,5000879994,850008799945,2,16.0,GRINDERS
KING PALM WATERMELON WAVE MINI 2PK CONE,5001898704,850018987042,0,3.5,ROLLING PAPERS & CONES
KING PALM BANANA CREAM MINI 2PK CONE,5001898705,850018987059,3,3.5,ROLLING PAPERS & CONES
BATON 50MG SOUTHERN LEAF,5002157209,850021572099,1,10.0,VAPE JUICES
BATON 50MG ICE BANANA MILK,5002157219,850021572198,1,10.0,VAPE JUICES
MINI HERB SAVER GRINDER,5002303701,850023037015,2,10.0,GRINDERS
HS GRINDER,5002303702,850023037022,4,8.0,GRINDERS
JOLLY MINI 50MG 2PK STRAWBERRY WATERMELON,5003913421,850039134210,0,7.0,EDIBLES
HONEYSTICK BATTERY BLUE,5005195194,850051951949,0,25.0,DEVICES: BATTERIES & MODS
COOKIES INDICA,5005823029,850058230290,28,10.0,THCA PRODUCTS
BOB MARLEY PURE HEMP 1/4 ROLLING PAPER,5073000012,850730000128,29,2.0,ROLLING PAPERS & CONES
BOB MARLEY PURE HEMP XL ROLLING PAPER,5073000029,850730000296,13,3.0,ROLLING PAPERS & CONES
HUMBLE 6MG ICE V.T.R.,5088300799,850883007999,1,18.0,VAPE JUICES
DIP DEVICES EVRI STARTER PACK,5422900738,854229007384,1,65.0,DEVICES: BATTERIES & MODS
KING PALM BERRY TERPS MINI 2PK CONE,5402900873,854029008734,2,3.5,ROLLING PAPERS & CONES
LITTLE DIPPER BLACK,5422900744,854229007445,0,35.0,DEVICES: BATTERIES & MODS
DIP DEVICES LITTLE DIPPER BLUE,5422900746,854229007469,0,35.0,DEVICES: BATTERIES & MODS
GRABBA LEAF SMALL,5590600700,855906007000,16,3.0,TOBACCO PRODUCTS
GRABBA LEAF WHOLE LEAF,5590600702,855906007024,9,6.0,TOBACCO PRODUCTS
BEARD 0MG NO.71 SWEET & SOUR SUGAR PEACH,5909900644,859099006444,1,15.0,VAPE JUICES
BEARD 3MG NO.71 SWEET & SOUR SUGAR PEACH,5909900645,859099006451,2,15.0,VAPE JUICES
BEARD 0MG NO.24 SALTED CARAMEL MALT,5909900647,859099006475,1,15.0,VAPE JUICES
BEARD 3MG NO.24 SALTED CARAMEL MALT,5909900648,859099006482,1,15.0,VAPE JUICES
BEARD 0MG NO.42,5912800670,859128006704,1,15.0,VAPE JUICES
BEARD 3MG NO.42,5912800671,859128006711,1,15.0,VAPE JUICES
WHITE BOYS HEMP BLEND KING ROLLING PAPER,5981300701,859813007016,1,3.5,ROLLING PAPERS & CONES
WHITE BOYS HEMP BLEND 1/4 + TIPS ROLLING PAPER,5981300707,859813007078,11,4.0,ROLLING PAPERS & CONES
SHOCKWAVES GUMMIES 500MG SINGLE BELT MYSTERY,6000384337,860003843376,0,8.0,EDIBLES
SMAKD CART 2GR INDICA BLUE ZKITTLEZ,7634565550,876345655508,0,25.0,THCA PRODUCTS
THE GOOD STUFF TOBACCO,9413500127,894135001274,0,25.0,TOBACCO PRODUCTS
SHROOMZ GUMMIES PINEAPPLE MANGO SATIVA 1000MG,7744346621,977443466215,0,7.5,EDIBLES
SHROOMZ GUMMIES 1000MG MIXED BERRIES HYBRID 2PK,7744346624,977443466246,0,7.5,EDIBLES
VAPE MAKER 0MG CANDY CO. ARLE QUEEN,6038743283,3760387432838,1,15.99,VAPE JUICES
VAPE MAKER 0MG CANDY CO. SKIT GAME,6038743285,3760387432852,1,15.99,VAPE JUICES
VAPE MAKER 0MG CANDY CO. FIZZYPPLE,6038743284,3760387432845,1,15.99,VAPE JUICES
ETERNAL SMOKE 250G DOLCE BANANA,5362912793,4053629127937,0,28.0,HOOKAH RELATED
VAPE MAKER 0MG CANDY CO. LOLY HOOP,6038743288,3760387432883,1,15.99,VAPE JUICES
ETERNAL SMOKE 50G WATERMELON,5362912892,4053629128927,0,5.99,HOOKAH RELATED
AMY GOLD WOOW SHISHA 200G,5142571757,4251425717578,0,19.22,HOOKAH RELATED
ETERNAL SMOKE 50G BLUE LIT,5362912891,4053629128910,0,5.99,HOOKAH RELATED
COOKIES SATIVA,9525520844,4895255208440,30,10.0,THCA PRODUCTS
LM SALT ICE 50MG BLUE RAZZ,6102859198,5061028591982,1,12.0,VAPE JUICES
LEAF BUUDDI BATTERY BLACK,0951050007,6009510500073,0,19.99,DEVICES: BATTERIES & MODS
AL FAKHER 50G JASMIN,9110073012,6291100730124,6,5.99,HOOKAH RELATED
AL FAKHER 50G BLUEBERRY MINT,9110816006,6291108160060,9,5.99,HOOKAH RELATED
AL FAKHER 50G MINT,9110816000,6291108160008,13,5.99,HOOKAH RELATED
AL FAKHER 50G TWO APPLES,9110816012,6291108160121,0,5.99,HOOKAH RELATED
AL FAKHER 50G BLUEBERRY,9110816009,6291108160091,6,5.99,HOOKAH RELATED
AL FAKHER 50G WATERMELON WITH MINT,9110816018,6291108160183,2,5.99,HOOKAH RELATED
AL FAKHER 50G STRAWBERRY,9110816027,6291108160275,8,5.99,HOOKAH RELATED
AL FAKHER 50G LEMON WITH MINT,9110816036,6291108160367,10,5.99,HOOKAH RELATED
AL FAKHER 50G WATERMELON,9110816021,6291108160213,8,5.99,HOOKAH RELATED
AL FAKHER 50G PEACH,9110816024,6291108160244,4,5.99,HOOKAH RELATED
AL FAKHER 250G BLUEBERRY MINT,9110816055,6291108160558,1,25.99,HOOKAH RELATED
AL FAKHER 50G GRAPE WITH MINT,9110816039,6291108160398,8,5.99,HOOKAH RELATED
AL FAKHER 50G GUAVA,9110816129,6291108161296,0,5.99,HOOKAH RELATED
AL FAKHER 50G ORANGE,9110816241,6291108162415,4,5.99,HOOKAH RELATED
AL FAKHER 50G PINEAPPLE,9110816143,6291108161432,7,5.99,HOOKAH RELATED
AL FAKHER 50G GRAPE,9110816248,6291108162484,6,5.99,HOOKAH RELATED
AL FAKHER 250G MINT,9110816679,6291108166796,1,25.99,HOOKAH RELATED
AL FAKHER 250G WATERMELON,9110816697,6291108166970,2,25.99,HOOKAH RELATED
IMREN 21700 BATTERY CELL,2586040092,6925860400927,0,30.0,DEVICES: BATTERIES & MODS
SMOK RPM 5 KIT BROWN LEATHER,3676080058,6936760800588,1,60.0,DEVICES: BATTERIES & MODS
SMOK NORD 5 KIT RED GREY DART,3676080427,6936760804272,1,55.0,DEVICES: BATTERIES & MODS
HQD CUVIE MARS ICE MINT,3710540825,6937105408254,0,20.0,NICOTINE VAPES
HQD CUVIE MARS BLUEBERRY RASPBERRY,3710540827,6937105408278,5,20.0,NICOTINE VAPES
HQD CUVIE MARS STRAWBERRY BANANA,3710540849,6937105408490,0,20.0,NICOTINE VAPES
HQD CUVIE MARS RASPBERRY WATERMELON,3710540871,6937105408711,0,20.0,NICOTINE VAPES
HQD CUVIE MARS PURPLE RAIN,3710541644,6937105416440,5,20.0,NICOTINE VAPES
HQD CUVIE MARS LUSH ICE,3710541686,6937105416860,0,20.0,NICOTINE VAPES
HQD CUVIE MARS DESSERT BREEZE,3710541684,6937105416846,5,20.0,NICOTINE VAPES
HQD CUVIE MARS BLACK ICE,3710541717,6937105417171,0,20.0,NICOTINE VAPES
HQD CUVIE MARS PEACH BERRY,3710542637,6937105426371,1,20.0,NICOTINE VAPES
HQD CUVIE PLUS MIAMI MINT,3710546389,6937105463895,5,14.0,NICOTINE VAPES
HQD CUVIE GLAZE ICE MINT,3710547383,6937105473832,0,25.0,NICOTINE VAPES
HQD CUVIE GLAZE SKY MINT,3710547384,6937105473849,4,25.0,NICOTINE VAPES
HQD CUVIE GLAZE BLACK ICE,3710547396,6937105473962,3,25.0,NICOTINE VAPES
HQD 50MG SKYMINT,3710548001,6937105480014,0,15.0,VAPE JUICES
HQD CUVIE GLAZE TRIPLE BERRY,3710548065,6937105480656,0,25.0,NICOTINE VAPES
WHIFF GUAVA KIWI,3807775548,6938077755483,0,10.0,NICOTINE VAPES
WHIFF WATERMELON BUBBLE GUM,3807775554,6938077755544,0,10.0,NICOTINE VAPES
WHIFF STRAWBERRY KIWI,3807775553,6938077755537,0,10.0,NICOTINE VAPES
SMOK STICK PRINCE BLUE,4069560272,6940695602728,1,55.0,DEVICES: BATTERIES & MODS
SMOK TFV16 TANK 9ML KIT RED,4069562978,6940695629787,0,37.0,DEVICES: BATTERIES & MODS
SMOK NOVO 3 KIT BLACK COBRA,4069564737,6940695647378,0,30.0,DEVICES: BATTERIES & MODS
SMOK TFV9 TANK 6.5ML KIT GUN METAL,4069565767,6940695657674,1,37.0,DEVICES: BATTERIES & MODS
SMOK NORD X KIT FLUID GOLD,4069565812,6940695658121,1,65.0,DEVICES: BATTERIES & MODS
SMOK NOVO 4 KIT BLUE GREY COBRA,4069568265,6940695682652,1,40.0,DEVICES: BATTERIES & MODS
SMOK NOVO 4 KIT RED STABILIZING WOOD,4069568268,6940695682683,0,40.0,DEVICES: BATTERIES & MODS
SMOK NOVO 4 FLUID 7 KIT,4069568270,6940695682706,0,40.0,DEVICES: BATTERIES & MODS
SMOK TFV18 MINI TANK 6.5ML KIT BLUE,4069568626,6940695686261,1,40.0,DEVICES: BATTERIES & MODS
FUME 50MG TROPICAL PUNCH,4182170078,6941821700783,3,15.0,VAPE JUICES
FUME 50MG STRAWBERRY BANANA,4182170081,6941821700813,4,15.0,VAPE JUICES
FUME 50MG MINT ICE,4182170084,6941821700844,5,15.0,VAPE JUICES
FUME 50MG CUBAN TOBACCO,4182170198,6941821701988,11,15.0,VAPE JUICES
FUME INFINITY MINT ICE,4182171941,6941821719419,10,21.0,NICOTINE VAPES
FUME INFINITY LUSH ICE,4182171940,6941821719402,6,21.0,NICOTINE VAPES
FUME INFINITY PINA COLADA,4182171942,6941821719426,4,21.0,NICOTINE VAPES
FUME INFINITY BLUEBERRY MINT,"4182171944, 7330411410",6941821719440,6,21.0,NICOTINE VAPES
FUME INFINITY PEACH ICE,4182171945,6941821719457,3,21.0,NICOTINE VAPES
FUME INFINITY BLUEBERRY GUAVA,4182172002,6941821720026,3,21.0,NICOTINE VAPES
FUME INFINITY BLACK ICE,4182171946,6941821719464,8,21.0,NICOTINE VAPES
FUME INFINITY APPLE SKITTLE,4182172004,6941821720040,1,21.0,NICOTINE VAPES
FUME ZERO MINT ICE,4182172633,6941821726332,0,18.0,NICOTINE VAPES
FUME ZERO PEACH ICE,4182172634,6941821726349,1,18.0,NICOTINE VAPES
FUME ZERO STRAWBERRY BANANA,4182172637,6941821726370,0,18.0,NICOTINE VAPES
FUME ZERO BLACK ICE,4182172734,6941821727346,0,18.0,NICOTINE VAPES
FUME INFINITY MIAMI MINT,4182172838,6941821728381,9,21.0,NICOTINE VAPES
SWEET JELLY HOOKAH TIPS,4206590258,6942065902582,2,2.0,HOOKAH RELATED
VAPORESSO LUXE XR MAX KIT BLACK,4349862894,6943498628940,0,65.0,DEVICES: BATTERIES & MODS
ECO NANO BLACK TRUFFLE KIT,4349863251,6943498632510,0,25.0,DEVICES: BATTERIES & MODS
ECO NANO PHANTOM BLUE KIT,4349863253,6943498632534,0,25.0,DEVICES: BATTERIES & MODS
ECO NANO SUNRISE ORANGE KIT,4349863254,6943498632541,0,25.0,DEVICES: BATTERIES & MODS
ECO NANO IVORY WHITE KIT,4349863262,6943498632626,0,25.0,DEVICES: BATTERIES & MODS
VAPORESSO ARMOUR S KIT BLACK,4349863580,6943498635801,0,89.99,DEVICES: BATTERIES & MODS
VAPORESSO ARMOUR S SILVER,4349863663,6943498636631,0,89.99,DEVICES: BATTERIES & MODS
VAPORESSO ARMOUR S KIT GREEN,4349863664,6943498636648,0,89.99,DEVICES: BATTERIES & MODS
ECO NANO TROPIC ORANGE KIT,4349865406,6943498654062,0,25.0,DEVICES: BATTERIES & MODS
VAPORESSO XROS 4 SILVER KIT,4349865883,6943498658831,2,45.0,DEVICES: BATTERIES & MODS
VAPORESSO XROS 4 BLUE KIT,4349865884,6943498658848,0,45.0,DEVICES: BATTERIES & MODS
VAPORESSO ITANK 8ML GREY,4349869431,6943498694310,1,29.99,DEVICES: BATTERIES & MODS
VAPORESSO XROS 4 MINI,4349869722,6943498697229,0,35.0,DEVICES: BATTERIES & MODS
MUHAMEDS PEN SATIVA,"5483266243, 5482456564",6954832662438,0,35.0,THCA PRODUCTS
SMOK AL85 MOD CAMOUFLAGE YELLOW,7023221902,6970232219027,1,30.0,DEVICES: BATTERIES & MODS
VOOPOO DRAG NANO POD KIT,7081046889,6970810468892,1,15.0,DEVICES: BATTERIES & MODS
YOCAN TRIO DEVICE,7115422029,6971154220290,1,25.0,DEVICES: BATTERIES & MODS
YOCAN HIVE DEVICE KIT,7115422008,6971154220085,0,35.0,DEVICES: BATTERIES & MODS
YOCAN HIVE 2.0 DEVICE KIT,7115422042,6971154220429,5,35.0,DEVICES: BATTERIES & MODS
YOCAN EVOLVE 2.0 DEVICE,7115422036,6971154220368,2,25.0,DEVICES: BATTERIES & MODS
YOCAN UNI PRO AIRY BLUE,7115422302,6971154223024,0,35.0,DEVICES: BATTERIES & MODS
YOCAN EVOLVE PLUS XL RAINBOW EDITION,7115422186,6971154221860,0,55.0,DEVICES: BATTERIES & MODS
YOCAN HIT BLACK,7115422318,6971154223185,0,59.99,DEVICES: BATTERIES & MODS
MINI ISTICK ELEAF - BLACK,7136527001,6971365270015,0,30.0,DEVICES: BATTERIES & MODS
YOCAN UNI PRO DARK BLUE,7115422534,6971154225349,0,35.0,DEVICES: BATTERIES & MODS
MINI ISTICK ELEAF SILVER,7136527002,6971365270022,0,30.0,DEVICES: BATTERIES & MODS
MINI ISTICK ELEAF - BLUE,7136527004,6971365270046,1,30.0,DEVICES: BATTERIES & MODS
FREE MAX GEMM DISPOSABLE 0.15 TANK,7149219540,6971492195403,1,25.0,DEVICES: BATTERIES & MODS
HQD CUVIE PLUS LUSH ICE,7157899322,6971578993220,7,14.0,NICOTINE VAPES
HQD CUVIE PLUS STRAWBERRY,7157899428,6971578994289,6,14.0,NICOTINE VAPES
HQD CUVIE PLUS ICE MINT,"7157899427, 2374202942",6971578994272,11,14.0,NICOTINE VAPES
HQD CUVIE PLUS GRAPEY,"7157899442, 2374201957",6971578994425,13,14.0,NICOTINE VAPES
HQD CUVIE PLUS BLUEBERRY,7157899454,6971578994548,7,14.0,NICOTINE VAPES
HQD CUVIE PLUS BLUEBERRY RASPBERRY,7157899673,6971578996733,6,14.0,NICOTINE VAPES
HQD CUVIE PLUS STRAWBERRY BANANA,7157899678,6971578996788,3,14.0,NICOTINE VAPES
HQD CUVIE PLUS APPLE PEACH,7157899680,6971578996801,4,14.0,NICOTINE VAPES
HQD CUVIE PLUS LYCHEE ICE,7157899681,6971578996818,1,14.0,NICOTINE VAPES
HQD CUVIE PLUS BLACK ICE,"7157899718, 2374202943",6971578997181,9,14.0,NICOTINE VAPES
HQD CUVIE PLUS ENERGY DRINK,7157899852,6971578998522,6,14.0,NICOTINE VAPES
SAKERZ BUBBLE GLASS,7164822328,6971648223288,0,5.0,DEVICES: BATTERIES & MODS
LOOKAH BEAR BATTERY - PURPLE,7319959994,6973199599942,0,40.0,DEVICES: BATTERIES & MODS
FUME EXTRA COTTON CANDY,7330411164,6973304111649,2,13.0,NICOTINE VAPES
FUME EXTRA MELON ICE,7330411168,6973304111687,6,13.0,NICOTINE VAPES
FUME EXTRA TANGERINE ICE,7471014381,6974710143811,8,13.0,NICOTINE VAPES
FUME EXTRA BUBBLEGUM,7471014383,6974710143835,10,13.0,NICOTINE VAPES
FUME EXTRA RAINBOW CANDY,7330411264,6973304112646,6,13.0,NICOTINE VAPES
FUME ULTRA STRAWBERRY WATERMELON,"7330411282, 7471014470",6973304112820,9,16.0,NICOTINE VAPES
FUME ULTRA BANANA ICE,"7330411266, 7471014462",6973304112660,10,16.0,NICOTINE VAPES
FUME ULTRA STRAWBERRY,"7330411268, 7471014463",6974710144634,12,16.0,NICOTINE VAPES
FUME ULTRA MANGO,7330411276,6973304112769,4,16.0,NICOTINE VAPES
FUME EXTRA PURPLE RAIN,7330411356,6973304113568,7,13.0,NICOTINE VAPES
FUME ULTRA PURPLE RAIN,"7330411364, 7471014484",6974710144849,4,16.0,NICOTINE VAPES
FUME INFINITY PURPLE RAIN,"7330411404, 4182172001",6973304114046,5,21.0,NICOTINE VAPES
FUME INFINITY TROPICAL PUNCH,7330411408,6973304114084,4,21.0,NICOTINE VAPES
FUME EXTRA PEACH ICE,"7330411540, 7471014392",6974710143927,14,13.0,NICOTINE VAPES
FUME EXTRA FRESH LYCHEE,7330411544,6973304115449,5,13.0,NICOTINE VAPES
FUME INFINITY STRAWBERRY KIWI,7330411709,6973304117092,2,21.0,NICOTINE VAPES
FUME ULTRA RASPBERRY WATERMELON,7330411697,6973304116972,1,16.0,NICOTINE VAPES
FUME EXTRA COFFEE TOBACCO,7330411716,6973304117160,12,13.0,NICOTINE VAPES
FUME ULTRA CLEAR,7471014505,6974710145051,2,16.0,NICOTINE VAPES
FUME EXTRA PARADISE,7330411796,6973304117962,6,13.0,NICOTINE VAPES
FUME ULTRA PARADISE,7330411800,6973304118006,2,16.0,NICOTINE VAPES
FUME EXTRA BLUEBERRY GUAVA,"7330411806, 7471014660",6974710146607,8,13.0,NICOTINE VAPES
FUME ULTRA HAWAII JUICE,7330411815,6973304118150,0,16.0,NICOTINE VAPES
FUME EXTRA APPLE SKITTLES,7330411808,6973304118082,1,13.0,NICOTINE VAPES
FUME EXTRA PINEAPPLE ICE,"7330411820, 7471014370",6973304118204,11,13.0,NICOTINE VAPES
FUME EXTRA MANGO,7330411838,6973304118389,11,13.0,NICOTINE VAPES
HQD CUVIE PLUS STRAWBERRY WATERMELON,7382670034,6973826700345,3,14.0,NICOTINE VAPES
HQD CUVIE PLUS TRES LECHES,7382670115,6973826701151,6,14.0,NICOTINE VAPES
HQD CUVIE PLUS SKY MINT,7382670493,6973826704930,3,14.0,NICOTINE VAPES
HQD CUVIE PLUS PEACH ICE,7382670495,6973826704954,4,14.0,NICOTINE VAPES
HQD CUVIE PLUS NUTS TOBACCO,"7382670821, 2374202018",6923742020188,4,14.0,NICOTINE VAPES
TEQUILA VAPE BLUE RAZZ BEAR,7395647462,6973956474628,0,15.0,NICOTINE VAPES
TEQUILA VAPE STRAWBERRY BANANA DRAGONFRUIT,7395647471,6973956474710,0,15.0,NICOTINE VAPES
FUME EXTRA STRAWBERRY,"7471014369, 7330411828",6974710143699,6,13.0,NICOTINE VAPES
FUME EXTRA BANANA ICE,7471014368,6974710143682,9,13.0,NICOTINE VAPES
FUME EXTRA MINT ICE,7471014372,6974710143729,22,13.0,NICOTINE VAPES
FUME EXTRA BLUE RAZZ,7471014371,6974710143712,2,13.0,NICOTINE VAPES
FUME EXTRA LUSH ICE,7471014374,6974710143743,15,13.0,NICOTINE VAPES
FUME EXTRA STRAWBERRY WATERMELON,7471014376,6974710143767,9,13.0,NICOTINE VAPES
FUME EXTRA GRAPE,7471014375,6974710143750,7,13.0,NICOTINE VAPES
FUME EXTRA STRAWBERRY MANGO,7471014377,6974710143774,6,13.0,NICOTINE VAPES
FUME EXTRA STRAWBERRY BANANA,7471014378,6974710143781,12,13.0,NICOTINE VAPES
FUME EXTRA CUBAN TOBACCO,7471014386,6974710143866,11,13.0,NICOTINE VAPES
FUME EXTRA PINA COLADA,"7471014379, 7330411162",6974710143798,11,13.0,NICOTINE VAPES
FUME EXTRA BLUEBERRY MINT,7471014388,6974710143880,4,13.0,NICOTINE VAPES
FUME EXTRA TROPICAL FRUIT,7471014391,6974710143910,10,13.0,NICOTINE VAPES
FUME EXTRA DOUBLE APPLE,7471014393,6974710143934,6,13.0,NICOTINE VAPES
FUME EXTRA BLACK ICE,7471014400,6974710144009,11,13.0,NICOTINE VAPES
FUME EXTRA CLEAR,7471014412,6974710144122,6,13.0,NICOTINE VAPES
FUME EXTRA MIAMI MIX,7471014413,6974710144139,13,13.0,NICOTINE VAPES
FUME ULTRA MINT ICE,7471014466,6974710144665,18,16.0,NICOTINE VAPES
FUME ULTRA LUSH ICE,7471014468,6974710144689,11,16.0,NICOTINE VAPES
FUME ULTRA STRAWBERRY MANGO,7471014471,6974710144719,10,16.0,NICOTINE VAPES
FUME ULTRA STRAWBERRY BANANA,7471014472,6974710144726,5,16.0,NICOTINE VAPES
FUME ULTRA PINA COLADA,7471014473,6974710144733,6,16.0,NICOTINE VAPES
FUME ULTRA BLUEBERRY MINT,7471014482,6974710144825,10,16.0,NICOTINE VAPES
FUME ULTRA TROPICAL FRUIT,7471014485,6974710144856,14,16.0,NICOTINE VAPES
FUME ULTRA PEACH ICE,7471014486,6974710144863,12,16.0,NICOTINE VAPES
FUME ULTRA BLACK ICE,7471014494,6974710144948,7,16.0,NICOTINE VAPES
FUME ULTRA MIAMI MIX,7471014506,6974710145068,5,16.0,NICOTINE VAPES
FUME EXTRA MIAMI TROPICANA,7471014674,6974710146744,8,13.0,NICOTINE VAPES
FUME EXTRA HAWAII JUICE,7471014661,6974710146614,9,13.0,NICOTINE VAPES
CERAMIC TIP,7503907042,6975039070420,4,15.0,DEVICES: BATTERIES & MODS
TORTUGA BATTERY LEATHER BLACK,7503907145,6975039071458,0,25.99,DEVICES: BATTERIES & MODS
TORTUGA BATTERY LEATHER BLUE,7503907146,6975039071465,0,22.99,DEVICES: BATTERIES & MODS
POSEIDON MACKEREL,7581983301,6975819833016,0,12.99,DEVICES: BATTERIES & MODS
SHARKY BATTERY RED,7581983030,6975819830305,0,30.0,DEVICES: BATTERIES & MODS
YOCAN KODO ANIMAL MINI TIGER,7588608351,6975886083512,0,12.99,DEVICES: BATTERIES & MODS
YOCAN KODO ANIMAL MINI DOG,7588608356,6975886083567,1,12.99,DEVICES: BATTERIES & MODS
YOCAN KODO ANIMAL MINI SHARK,7588608361,6975886083611,0,12.99,DEVICES: BATTERIES & MODS
RAZ 9K STRAWBERRY ICE,"7598405286, 9011000020",8990110000200,3,27.0,NICOTINE VAPES
RAZ 9K NIGHT CRAWLER,7598405290,6975984052908,0,27.0,NICOTINE VAPES
