Name,StockCode,UPC,QtyOnHand,UnitPrice,Category
BLUNTD HEMP CONES HONEY 1G,5006749105,850067491057,1,0.0,"Rolling Paper,Cones, Tips and Wraps"
BLUNTD HEMP CONES BLUEBERRY 1G,5006749110,850067491101,1,0.0,"Rolling Paper,Cones, Tips and Wraps"
BLUNTD HEMP CONES GRAPE 1G,5006749112,850067491125,1,0.0,"Rolling Paper,Cones, Tips and Wraps"
BLUNTD HEMP CONES BANANA 1G,5006749114,850067491149,1,0.0,"Rolling Paper,Cones, Tips and Wraps"
BOB MARLEY PAPER 1/4 PAPER,5073000012,850730000128,21,2.0,"Rolling Paper,Cones, Tips and Wraps"
BOB MARLEY PAPER KING SIZE,5073000029,850730000296,40,2.0,"Rolling Paper,Cones, Tips and Wraps"
HUMBLE JUICE 6MG-BERRY BLOW DOE,5088300702,850883007029,1,18.72,VAPE JUICES
HUMBLE JUICE 3MG-BERRY BLOW DOE,5088300701,850883007012,0,18.72,VAPE JUICES
HUMBLE JUICE 3MG-DONKEYKAHN ICE,5188400801,851884008015,1,18.72,VAPE JUICES
FINEST 3MG MANGO BERRY,5195300870,851953008700,0,20.79,VAPE JUICES
FINEST 50MG BERRY BLAST,5216000856,852160008569,0,15.59,VAPE JUICES
RD_COOL MINT,5284825554,852848255544,2,10.4,NICOTINE VAPES
KING PALM MINI 2PK BANANA C,5402900869,854029008697,0,3.64,"Rolling Paper,Cones, Tips and Wraps"
KING PALM MINI 2PK MAGIC M,5402900875,854029008758,8,3.5,"Rolling Paper,Cones, Tips and Wraps"
KING PALM MINI 2PK BERRY TERPS,5402900873,854029008734,0,3.64,"Rolling Paper,Cones, Tips and Wraps"
GRABBA LEAF SMALL,5590600700,855906007000,17,3.0,TOBACCO PRODUCTS
GRABBA LEAF WHOLE,5590600702,855906007024,8,6.0,TOBACCO PRODUCTS
BOB MARLEY CONES KING SIZE,5754501202,857545012025,25,3.0,"Rolling Paper,Cones, Tips and Wraps"
BOB MARLEY CONES 1/4,5754501200,857545012001,14,3.0,"Rolling Paper,Cones, Tips and Wraps"
SHOW BLUE PALMA,5876500463,858765004630,10,1.5,TOBACCO PRODUCTS
SHOW SWEET,5876500569,858765005699,5,1.5,TOBACCO PRODUCTS
SHOW KOOSH,5876500572,858765005729,3,1.5,TOBACCO PRODUCTS
SHOW_WATERMELON,5876500903,858765009031,4,1.5,TOBACCO PRODUCTS
BEARD 3MG-#N32,5909900636,859099006369,1,16.64,VAPE JUICES
BEARD 3MG-#N71,5909900645,859099006451,2,16.64,VAPE JUICES
KONG WRAP FORBIDDEN FRUIT,6000173683,860001736830,18,1.56,"Rolling Paper,Cones, Tips and Wraps"
KONG WRAP WEDDING CAKE,6000173685,860001736854,16,1.56,"Rolling Paper,Cones, Tips and Wraps"
SHOCKWAVE GUMMIES,6000384337,860003843376,1,8.31,EDIBLES
HI ON NATURE GUMMY ROPE 1250MG,6000384361,860003843611,0,15.58,EDIBLES
THROWBACK SINGLES,6000467165,860004671657,0,2.07,TOBACCO PRODUCTS
KONG WRAP NATURAL,6257100033,862571000335,16,1.56,"Rolling Paper,Cones, Tips and Wraps"
GOOD STUFF MENTHOL GOLD,9413500120,894135001205,1,26.0,TOBACCO PRODUCTS
GOOD STUFF PIPE TOBACCO,9413500127,894135001274,0,26.0,TOBACCO PRODUCTS
GOOD STUFF PIPE TOBACCO SILVER,9413500128,894135001281,1,26.0,TOBACCO PRODUCTS
VIVA LAHEMP 1000MG STRAWBERRY PINEAPPLE,5523444403,955234444031,1,7.26,EDIBLES
BLACK BUNKER 1000MG PASSION FRUIT,8745553401,987455534017,0,7.0,EDIBLES
CANDY CO. 0MG TORNADO,6038743206,3760387432067,1,15.99,VAPE JUICES
CANDY CO. 0MG SUPREME CARAMEL VANILLA,6038743219,3760387432197,0,15.99,VAPE JUICES
CANDO CO. 0MG SUPREME STRAWBERRY,6038743220,3760387432203,1,15.99,VAPE JUICES
CANDY CO. 0MG CREAMY MACADAMIA,6038743207,3760387432074,0,15.99,VAPE JUICES
CANDY CO. 0MG CHOCOLATE OBESESSION,6038743215,3760387432159,1,15.99,VAPE JUICES
DUNDER KING,9709054432,4897090544325,46,3.12,"Rolling Paper,Cones, Tips and Wraps"
LOST MARY PRO PEACH,5671640520,5056716405207,1,27.99,NICOTINE VAPES
COCO NARA CHARCOAL BOX 60CT,8700055311,5287000553117,1,14.99,HOOKAH RELATED
AL FAKHER 50G MINT,9110816000,6291108160008,10,5.99,HOOKAH RELATED
AL FAKHER 50G BLUEBERRY MINT,9110816006,6291108160060,8,5.99,HOOKAH RELATED
AL FAKHER 50G TWO APPLES,9110816012,6291108160121,5,5.99,HOOKAH RELATED
AL FAKHER 50G BLUEBERRY,9110816009,6291108160091,18,5.99,HOOKAH RELATED
AL FAKHER 50G WATERMELON MINT,9110816018,6291108160183,9,5.99,HOOKAH RELATED
AL FAKHER 50G WATERMELON,9110816021,6291108160213,15,5.99,HOOKAH RELATED
AL FAKHER 50G PEACH,9110816024,6291108160244,4,5.99,HOOKAH RELATED
AL FAKHER 50G GRAPE MINT,9110816039,6291108160398,7,5.99,HOOKAH RELATED
AL FAKHER 50G STRAWBERRY,9110816027,6291108160275,11,5.99,HOOKAH RELATED
AL FAKHER 250G BLUEBERRY MINT,9110816055,6291108160558,1,26.99,HOOKAH RELATED
AL FAKHER 50G GUAVA,9110816129,6291108161296,2,5.99,HOOKAH RELATED
AL FAKHER 250G WATERMELON MINT,9110816059,6291108160596,1,26.99,HOOKAH RELATED
AL FAKHER 50G KIWI,9110816105,6291108161050,10,5.99,HOOKAH RELATED
AL FAKHER 50G VANILLA FLAVOR,9110816135,6291108161357,4,5.99,HOOKAH RELATED
AL FAKHER 250G LEMON,9110816152,6291108161524,1,26.99,HOOKAH RELATED
AL FAKHER 50G PINEAPPLE,9110816143,6291108161432,8,5.99,HOOKAH RELATED
AL FAKHER 50G MELON,9110816157,6291108161579,5,5.99,HOOKAH RELATED
AL FAKHER 50G ORANGE,9110816241,6291108162415,10,5.99,HOOKAH RELATED
AL FAKHER 50G BERRY,9110816171,6291108161715,10,5.99,HOOKAH RELATED
AL FAKHER 50G GRAPE,9110816248,6291108162484,4,5.99,HOOKAH RELATED
AL FAKHER 250G GUM WITH CINNAMON,9110816467,6291108164679,1,26.99,HOOKAH RELATED
AL FAKHER 250G MINT,9110816679,6291108166796,3,26.99,HOOKAH RELATED
AL FAKHER 250G BLUEBERRY,9110816648,6291108166482,1,26.99,HOOKAH RELATED
AL FAKHER 250G WATERMELON,9110816697,6291108166970,1,26.99,HOOKAH RELATED
AL FAKHER 250G MAGIC LOVE,9110816772,6291108167724,1,26.99,HOOKAH RELATED
AL FAKHER 250G DIAMOND DUST,9110909290,6291109092902,3,26.99,HOOKAH RELATED
AL FAKHER 50G DIAMOND DUST,9110909284,6291109092841,14,5.99,HOOKAH RELATED
AL FAKHER 250G DREAM,9110909291,6291109092919,1,26.99,HOOKAH RELATED
AL FAKHER 250G HARVEST,9110909292,6291109092926,2,26.99,HOOKAH RELATED
KARTEL - GUILTY GANG,9110909341,6291109093411,1,6.23,HOOKAH RELATED
AL FAKHER 50G GEORGIA PEACH PIE,9110909753,6291109097532,2,5.99,HOOKAH RELATED
HQ FOIL ALUMINIUM,2272170015,6922721700158,0,8.31,HOOKAH RELATED
ZIRO TOBACCO *SALE*,3710540565,6937105405659,0,7.0,NICOTINE VAPES
ZIRO MINT *SALE*,3710540569,6937105405697,3,7.0,NICOTINE VAPES
ZIRO MANGO *SALE*,3710540571,6937105405710,0,7.0,NICOTINE VAPES
ZIRO PASSION FRUIT *SALE *,3710540573,6937105405734,3,7.0,NICOTINE VAPES
ZIRO LUSH ICE *SALE*,3710540575,6937105405758,0,7.0,NICOTINE VAPES
ZIRO STRAWBERRY WATERMELON *SALE*,3710540579,6937105405796,2,7.0,NICOTINE VAPES
CUVIE MARS ICE MINT,3710540825,6937105408254,0,20.0,NICOTINE VAPES
CUVIE MARS BLUEBERRY RASPBERRY,3710540827,6937105408278,4,20.0,NICOTINE VAPES
CUVIE MARS RASPBERRY WATERMELON,3710540871,6937105408711,0,21.0,NICOTINE VAPES
CUVIE MARS RAINBOW,3710541645,6937105416457,1,20.0,NICOTINE VAPES
CUVIE MARS TOBACCO COFFEE,3710541681,6937105416815,4,20.0,NICOTINE VAPES
CUVIE MARS DESSERT BREEZE,3710541684,6937105416846,5,20.0,NICOTINE VAPES
CUVIE MARS LUSH ICE,3710541686,6937105416860,7,21.0,NICOTINE VAPES
CUVIE MARS BLACK ICE,3710541717,6937105417171,0,20.0,NICOTINE VAPES
CUVIE PLUS MIAMI MINT,3710546389,6937105463895,3,14.99,NICOTINE VAPES
CUVIE GLAZE ICE MINT,3710547383,6937105473832,3,25.0,NICOTINE VAPES
CUVIE GLAZE SKY MINT,3710547384,6937105473849,6,25.0,NICOTINE VAPES
CUVIE GLAZE BLACK ICE,3710547396,6937105473962,3,25.0,NICOTINE VAPES
HQD 50MG SKY MINT 1OZ,3710548001,6937105480014,2,15.0,VAPE JUICES
FUME 50MG TROPICAL PUNCH,4182170078,6941821700783,2,15.0,VAPE JUICES
FOODGOD STRAWBERRY SAKE,4181850058,6941818500587,1,15.0,NICOTINE VAPES
FUME 50MG LUSH ICE,4182170080,6941821700806,1,15.0,VAPE JUICES
FUME 50MG STRAWBERRY BANANA,4182170081,6941821700813,0,15.0,VAPE JUICES
FUME 50MG BLACK ICE,"4182170082, 6941821700820",6941821700820,6,15.0,VAPE JUICES
FUME 50MG BLUE RAZZ,4182170083,6941821700837,0,15.0,VAPE JUICES
FUME 50MG MINT,4182170084,6941821700844,3,15.0,VAPE JUICES
FUME 50MG CUBAN TOBACCO,4182170198,6941821701988,2,15.0,VAPE JUICES
NICKY JAM 69 BANANAS,4182171890,6941821718900,0,10.0,NICOTINE VAPES
FUME INFINITY LUSH ICE,4182171940,6941821719402,6,21.0,NICOTINE VAPES
FUME INFINITY MINT ICE,4182171941,6941821719419,4,21.0,NICOTINE VAPES
FUME INFINITY STRAWBERRY BANANA,4182171943,6941821719433,7,21.0,NICOTINE VAPES
FUME INFINITY PEACH ICE,4182171945,6941821719457,3,21.0,NICOTINE VAPES
FUME INFINITY BLACK ICE,4182171946,6941821719464,5,21.0,NICOTINE VAPES
FUME INFINITY BLUEBERRY GUAVA,4182172002,6941821720026,0,21.0,NICOTINE VAPES
CUVIE PLUS LUSH ICE,7157899322,6971578993220,4,14.99,NICOTINE VAPES
CUVIE PLUS ICE MINT,"7157899427, 2374202942",6923742029426,7,14.99,NICOTINE VAPES
CUVIE PLUS GRAPEY,7157899442,6971578994425,5,14.99,NICOTINE VAPES
CUVIE PLUS BLUEBERRY,"7157899454, 2374202022",6971578994548,8,14.99,NICOTINE VAPES
CUVIE PLUS BLUEBERRY RASPBERRY,7157899673,6971578996733,5,14.99,NICOTINE VAPES
CUVIE PLUS STRAWBERRY BANANA,7157899678,6971578996788,3,14.99,NICOTINE VAPES
CUVIE PLUS APPLE PEACH,7157899680,6971578996801,3,14.99,NICOTINE VAPES
CUVIE PLUS LYCHEE ICE,7157899681,6971578996818,5,14.99,NICOTINE VAPES
CUVIE PLUS BLACK ICE,"7157899718, 2374202943",6971578997181,7,14.99,NICOTINE VAPES
CUVIE PLUS ENERGY DRINK,7157899852,6971578998522,7,14.99,NICOTINE VAPES
FOODGOD COFFEE AFFOGATO,7284742620,6972847426203,0,15.0,NICOTINE VAPES
RAZ LTX 25K FROZEN JUICY STRAWBERRY,7286650742,6972866507426,0,32.0,NICOTINE VAPES
RAZ LTX 25K BANGIN SOUR BERRIES,7286650776,6972866507761,0,32.0,NICOTINE VAPES
RAZ LTX 25K MANGO LOCO,7286650814,6972866508140,0,32.0,NICOTINE VAPES
FUME EXTRA COTTON CANDY,7471014380,6974710143804,10,13.0,NICOTINE VAPES
FUME EXTRA TANGERINE ICE,"7471014381, 6974710143811",6974710143811,2,13.0,NICOTINE VAPES
FUME EXTRA MELON ICE,7330411168,6973304111687,4,13.0,NICOTINE VAPES
FUME EXTRA BUBBLEGUM,7471014383,6973304112561,10,13.0,NICOTINE VAPES
FUME EXTRA RAINBOW CANDY,7330411264,6973304112646,10,13.0,NICOTINE VAPES
FUME ULTRA STRAWBERRY,7330411268,6973304112684,1,16.0,NICOTINE VAPES
FUME ULTRA BLUE RAZZ,7330411272,6973304112721,8,16.0,NICOTINE VAPES
FUME ULTRA LUSH ICE,"7471014468, 7330411278",6974710144689,5,16.0,NICOTINE VAPES
FUME ULTRA STRAWBERRY WATERMELON,7330411282,6973304112820,9,16.0,NICOTINE VAPES
FUME ULTRA STRAWBERRY BANANA,7471014472,6973304112868,4,16.0,NICOTINE VAPES
FUME ULTRA PINA COLADA,7471014473,6974710144733,6,16.0,NICOTINE VAPES
FUME ULTRA RAINBOW CANDY,7330411304,6973304113049,4,16.0,NICOTINE VAPES
FUME EXTRA PURPLE RAIN,"7471014390, 7330411356",6974710143903,4,13.0,NICOTINE VAPES
FUME ULTRA BLUEBERRY MINT,"7330411360, 7471014482",6974710144825,7,16.0,NICOTINE VAPES
FUME ULTRA PURPLE RAIN,7330411364,6973304113643,8,16.0,NICOTINE VAPES
FUME INFINITY PINA COLADA,7330411398,6973304113988,4,21.0,NICOTINE VAPES
FUME INFINITY PURPLE RAIN,"7330411404, 4182172001",6941821720019,4,21.0,NICOTINE VAPES
FUME EXTRA PEACH ICE,"7330411540, 7471014392",6974710143927,21,13.0,NICOTINE VAPES
FUME EXTRA FRESH LYCHEE,7471014394,6973304115449,1,13.0,NICOTINE VAPES
FUME EXTRA COFFEE TOBACCO,7330411716,6973304117160,9,13.0,NICOTINE VAPES
FUME EXTRA PARADISE,7471014414,6974710144146,6,13.0,NICOTINE VAPES
FUME ULTRA PARADISE,7330411800,6973304118006,8,16.0,NICOTINE VAPES
FUME EXTRA BLUEBERRY GUAVA,7471014660,6974710146607,8,13.0,NICOTINE VAPES
FUME EXTRA PINEAPPLE ICE,"7330411820, 7471014370",6974710143705,8,12.0,NICOTINE VAPES
FUME EXTRA STRAWBERRY,7471014369,6973304118280,4,13.0,NICOTINE VAPES
FUME EXTRA MANGO,7330411838,6973304118389,6,12.0,NICOTINE VAPES
CUVIE PLUS STRAWBERRY WATERMELON,7382670034,6973826700345,5,14.99,NICOTINE VAPES
CUVIE PLUS PEACH ICE,7382670495,6973826704954,3,14.99,NICOTINE VAPES
CUVIE PLUS NUTS TOBACCO,7382670821,6973826708211,5,14.99,NICOTINE VAPES
FUME EXTRA BANANA ICE,7471014368,6974710143682,5,13.0,NICOTINE VAPES
FUME EXTRA BLUE RAZZ,7471014371,6974710143712,3,13.0,NICOTINE VAPES
FUME EXTRA MINT ICE,7471014372,6974710143729,14,13.0,NICOTINE VAPES
FUME EXTRA LUSH ICE,"7471014374, 7330411822",6974710143743,3,13.0,NICOTINE VAPES
FUME EXTRA GRAPE,7471014375,6974710143750,1,13.0,NICOTINE VAPES
FUME EXTRA STRAWBERRY WATERMELON,7471014376,6974710143767,8,13.0,NICOTINE VAPES
FUME EXTRA STRAWBERRY MANGO,7471014377,6974710143774,3,13.0,NICOTINE VAPES
FUME EXTRA STRAWBERRY BANANA,7471014378,6974710143781,5,13.0,NICOTINE VAPES
FUME EXTRA PINA COLADA,7471014379,6974710143798,10,13.0,NICOTINE VAPES
FUME EXTRA CUBAN TOBACCO,7471014386,6974710143866,3,13.0,NICOTINE VAPES
FUME EXTRA BLUEBERRY MINT,7471014388,6974710143880,5,13.0,NICOTINE VAPES
FUME EXTRA TROPICAL FRUIT,7471014391,6974710143910,5,13.0,NICOTINE VAPES
FUME EXTRA DOUBLE APPLE,7471014393,6974710143934,5,13.0,NICOTINE VAPES
FUME EXTRA BLACK ICE,7471014400,6974710144009,8,13.0,NICOTINE VAPES
FUME ULTRA MINT ICE,7471014466,6974710144665,9,16.0,NICOTINE VAPES
FUME ULTRA STRAWBERRY MANGO,"7471014471, 7330411284",6974710144719,6,16.0,NICOTINE VAPES
FUME ULTRA PEACH ICE,"7330411486, 7471014486",6974710144863,4,16.0,NICOTINE VAPES
FUME ULTRA BLACK ICE,"7471014494, 6974710144948",6974710144948,10,16.0,NICOTINE VAPES
FUME ULTRA MIAMI MIX,7330411798,6974710145068,0,16.0,NICOTINE VAPES
FUME EXTRA HAWAII JUICE,7471014661,6974710146614,7,13.0,NICOTINE VAPES
FUME EXTRA DRAGON PAPAYA,7471014676,6974710146768,2,13.0,NICOTINE VAPES
RAZ 9K STRAWBERRY ICE,9011000020,6975984052861,5,27.0,NICOTINE VAPES
RAZ 9K STRAWBERRY SHORTCAKE,7598405288,6975984052885,0,27.0,NICOTINE VAPES
RAZ 9K NIGHT CRAWLER,7598405290,6975984052908,0,27.0,NICOTINE VAPES
RAZ 9K DRAGON FRUIT LEMONADE,7598405292,6975984052922,0,27.0,NICOTINE VAPES
RAZ 9K POLAR ICE,"7598405294, 9011000008",8990110000088,4,27.0,NICOTINE VAPES
RAZ 9K BLUE RAZZ ICE,"7598405298, 9011000006",8990110000064,4,27.0,NICOTINE VAPES
RAZ 9K BLUEBERRY WATERMELON,"7598405300, 9011000016",8990110000163,4,27.0,NICOTINE VAPES
RAZ 9K MIAMI MINT,"7598405302, 9011000004",8990110000040,10,27.0,NICOTINE VAPES
RAZ 9K MANGO COLADA,7598405304,6975984053042,0,27.0,NICOTINE VAPES
RAZ 9K GRAPE ICE,7598405308,6975984053080,0,27.0,NICOTINE VAPES
RAZ 9K TRIPLE BERRY ICE,"7598405310, 9011000018",8990110000187,2,27.0,NICOTINE VAPES
RAZ 9K WATERMELON ICE,"7598405312, 9011000014",8990110000149,1,27.0,NICOTINE VAPES
RAZ 9K CHERRY LEMON,7598405316,6975984053165,0,27.0,NICOTINE VAPES
RAZ 9K VIOLET,7598405469,6975984054698,0,27.0,NICOTINE VAPES
RAZ 9K RUBY,"7598405471, 9011000032",6975984054711,5,27.0,NICOTINE VAPES
RAZ 9K VICKY,7598405473,6975984054735,0,27.0,NICOTINE VAPES
RAZ 9K TIFFANY,7598405475,6975984054759,0,27.0,NICOTINE VAPES
RAZ 9K BLUE RAZZ COTTON CLOUDZ,"7598405505, 9011000028",8990110000286,4,27.0,NICOTINE VAPES
RAZ 9K PINEAPPLE PASSIONFRUIT GUAVA,7598405516,6975984055169,0,27.0,NICOTINE VAPES
RAZ 9K CLEAR,7598405520,6975984055206,0,27.0,NICOTINE VAPES
RAZ 9K TOBACCO,7598405522,6975984055220,1,27.0,NICOTINE VAPES
RAZ 9K GEORGIA PEACH,7598405564,6975984055640,5,27.0,NICOTINE VAPES
RAZ 9K BLACK CHERRY PEACH,7598405750,6975984057507,4,27.0,NICOTINE VAPES
RAZ 9K SOUR MANGO PINEAPPLE,7598405752,6975984057521,0,27.0,NICOTINE VAPES
RAZ 9K TROPICAL STORM,7598405754,6975984057545,0,27.0,NICOTINE VAPES
VAYU THCO TINCTURE PASSIONFRUIT,8008002101,7180080021010,0,41.6,"THCA RELATED: Flower, Carts & Vapes"
VAYU THCA PRE ROLLS PLATINUM PANCAKES,"8008005101, 8037005101",7180080051017,3,14.55,"THCA RELATED: Flower, Carts & Vapes"
VAYU THCO PREROLL - SOUR LIFTER - HYBRID,8008005102,7180080051024,2,10.4,"THCA RELATED: Flower, Carts & Vapes"
VAYU THCA 2.5 SOUR TANGIE,8008201003,7180082010036,1,46.8,"THCA RELATED: Flower, Carts & Vapes"
VAYU THCA 2.5 MIMOSA,8008201104,7180082011040,5,46.8,"THCA RELATED: Flower, Carts & Vapes"
VAYU THCA 2.5 BLACKBERRY KUSH,8008201201,7180082012016,1,46.8,"THCA RELATED: Flower, Carts & Vapes"
VAYU DELTA DISPOSABLE,8009001101,7180090011018,0,31.2,"THCA RELATED: Flower, Carts & Vapes"
VAYU DELTA DISPOSABLE,8009001202,7180090012022,0,31.2,"THCA RELATED: Flower, Carts & Vapes"
VAYU DELTA DISPOSABLE,8009001102,7180090011025,0,31.2,"THCA RELATED: Flower, Carts & Vapes"
VAYU DELTA TINCTURE LEMON CITRUS,7180090020010,7180090020010,0,35.0,"THCA RELATED: Flower, Carts & Vapes"
VAYU DELTA TINCTURE CHERRY PEPPERMINT,8009002101,7180090021017,0,36.4,"THCA RELATED: Flower, Carts & Vapes"
VAYU DELTA TINCTURE BLUEBERRY LAVENDER LEMONADE,7180090022014,7180090022014,1,35.0,"THCA RELATED: Flower, Carts & Vapes"
VAYU GUMMIES BLUEBERRY LAVENDER,8029203201,7180292032019,0,25.99,EDIBLES
VAYU THCA 1G SOUR TANGIE,8038001003,7180380010035,0,36.4,"THCA RELATED: Flower, Carts & Vapes"
VAYU THCA 1G STRAWBERRY COUGH,8038001005,7180380010059,0,36.4,"THCA RELATED: Flower, Carts & Vapes"
VAYU THCA 1G ZKITTLEZ,8038001205,7180380012053,0,36.4,"THCA RELATED: Flower, Carts & Vapes"
CASA LOS ANDES MALBEC,9818789031,7798187890318,3,14.99,VAPE JUICES
ADALYA 250G LOVE 66,8151138242,8681511382421,0,25.99,HOOKAH RELATED
ADALYA 250G MINT,8151138255,8681511382551,2,25.99,HOOKAH RELATED
ADALYA 50G BLUEBERRY MINT,8151138620,8681511386207,9,5.99,HOOKAH RELATED
ADALYA 50G ENGLISH LORD,8151138351,8681511383510,4,5.99,HOOKAH RELATED
ADALYA 50G MINT,8151138691,8681511386917,3,5.99,HOOKAH RELATED
ADALYA 50G LOVE,8151138677,8681511386771,2,5.99,HOOKAH RELATED
ADALYA 50G MADAGASCAR NIGHTS,8151138780,8681511387808,3,5.99,HOOKAH RELATED
ADALYA 50G BLUE MLN,8151138759,8681511387594,10,5.99,HOOKAH RELATED
ADALYA 50G MI AMOR,8165570011,8681655700112,4,5.99,HOOKAH RELATED
ADALYA 250G MI AMOR,8165571753,8681655717530,1,25.99,HOOKAH RELATED
ADALYA 250G ENGLISH LORD,8165571790,8681655717905,1,25.99,HOOKAH RELATED
ADALYA 250G BLUE MLN,8165576502,8681655765029,1,25.99,HOOKAH RELATED
THREE KINGS CHARCOAL,1629433100,8716294331004,33,3.0,HOOKAH RELATED
TEQUILA VAPE PEACH MANGO PINEAPPLE,8020137964,9780201379648,0,20.0,NICOTINE VAPES
CYRYL BOWL DESIGN,609851135437/609851135420,609851135437609851135420,1,12.48,HOOKAH RELATED
TONGS FOR HOOKAH,616366978488/616366978480,616366978488616366978480,1,4.99,HOOKAH RELATED
VAYU DELTA 2.5G DISPOSABLE,7180092010057/7180092011030/7180092012051,718009201005771800920110307180092012051,4,41.6,"THCA RELATED: Flower, Carts & Vapes"
KING PALM MINI 2CT WATERMELON W,5001898704,850018987042,21,3.64,"Rolling Paper,Cones, Tips and Wraps"
DESIGN BOWL,9999800014,9999800014,4,13.51,HOOKAH RELATED
VAYU THCA 1G BISCOTTI,9999800016,9999800016,0,36.4,"THCA RELATED: Flower, Carts & Vapes"
VAYU THCA 1G HARDCORE OG,9999800017,9999800017,0,36.4,"THCA RELATED: Flower, Carts & Vapes"
COCOUS CHARCOAL 1KG,0229977079,602299770790,0,15.99,HOOKAH RELATED
100 BILL ROLLING PAPER,9999800019,9999800019,2,3.99,"Rolling Paper,Cones, Tips and Wraps"
3CHI POD BLACK VELVET,9999800021,9999800021,1,15.5,"THCA RELATED: Flower, Carts & Vapes"
3CHI POD BLUE DREAM,9999800022,9999800022,0,15.5,"THCA RELATED: Flower, Carts & Vapes"
3CHI POD CRUISE CONTROL,9999800023,9999800023,0,15.5,"THCA RELATED: Flower, Carts & Vapes"
3CHI POD DARK MAGIC,9999800024,9999800024,1,15.5,"THCA RELATED: Flower, Carts & Vapes"
3CHI POD FULL THROTTLE,9999800025,9999800025,0,15.5,"THCA RELATED: Flower, Carts & Vapes"
3CHI POD GOD'S GIFT,9999800026,9999800026,1,15.5,"THCA RELATED: Flower, Carts & Vapes"
3CHI POD INTERSTELLAR,9999800027,9999800027,0,15.5,"THCA RELATED: Flower, Carts & Vapes"
3CHI POD MIND TRIP,9999800028,9999800028,0,15.5,"THCA RELATED: Flower, Carts & Vapes"
3CHI POD PINEAPPLE EXPRESS,9999800029,9999800029,0,15.5,"THCA RELATED: Flower, Carts & Vapes"
3CHI PODS TROPICAL RUNTZ,9999800030,9999800030,1,15.5,"THCA RELATED: Flower, Carts & Vapes"
ADALYA 50G BLUEBERRYS,8151138617,8681511386177,7,5.99,HOOKAH RELATED
ADALYA 50G TWO APPLES,9999800033,9999800033,10,5.99,HOOKAH RELATED
ADALYA 50G BLUE ORANGE,9999800032,9999800032,7,5.99,HOOKAH RELATED
BACKWOODS 5PK DARK BERRY,7161020949,071610209497,4,7.76,TOBACCO PRODUCTS
BACKWOODS 5PK VANILLA,7161020335,071610203358,6,7.5,TOBACCO PRODUCTS
BACKWOODS 5PK SMOKED CARAMEL,7161021169,071610211698,3,8.0,TOBACCO PRODUCTS
BAKEBOXX 3.5G BLUE DREAM THCA PEN,5005894780,850058947808,0,36.0,"THCA RELATED: Flower, Carts & Vapes"
BB GUMMIES 1000MG 10PK STRAWBERRY WATERMELON,0524764533,605247645337,0,19.99,EDIBLES
BB THC GUMMIES 1000MG SOUR APPLE 2 PIECES,8745553403,987455534031,0,7.99,EDIBLES
BLACK MILD SINGLE JAZZ,7013711121,070137111214,19,1.5,TOBACCO PRODUCTS
BLAZY SUSAN KING DELUXE ROLLING KIT,5149721206,051497212063,18,3.5,"Rolling Paper,Cones, Tips and Wraps"
BONER BEAR FEMALE GUMMIES,9584791653,795847916538,7,12.99,EDIBLES
BYO LARGE ALUMINUM FOIL,4800000146,84814601,0,5.2,HOOKAH RELATED
CANDY CO.CREAMY STRAWBERRY,6038743209,3760387432098,0,15.99,VAPE JUICES
CANDY KING 35MG STRAW WAT BUBBLEGUM ICE,4421682817,644216828173,0,18.72,VAPE JUICES
CANNABIS MOCKTAIL CREATOR,9999800076,9999800076,3,22.87,"THCA RELATED: Flower, Carts & Vapes"
CHRONIC HEMP PRE ROLLS,9999800087,9999800087,19,8.32,"THCA RELATED: Flower, Carts & Vapes"
CLAY COLOR HOOKAH BOWL,9999800091,9999800091,0,15.6,HOOKAH RELATED
COCO NARA CHARCOAL 20 PIECES,8700055310,5287000553100,0,6.19,HOOKAH RELATED
COOKIES GUMMIES 1000MG CEREAL MILK,2659762577,9999800099,2,20.0,EDIBLES
COOKIES  GUMMIES 1000MG LONDON POUND,2659762575,9999800100,3,20.0,EDIBLES
CY DISPOSABLE HOSE,0985113960,609851139602,4,4.0,HOOKAH RELATED
CYRIL HOSE,9999800107,9999800107,2,31.2,HOOKAH RELATED
CYRILL HOOKAH BOWL,9999800108,9999800108,1,16.64,HOOKAH RELATED
D8 HI COOKIES,9999800109,9999800109,2,25.99,EDIBLES
DOZO LIVE ROSIN 2.5G HYBRID LEMON CHERRY GELATO,0985117145,609851171459,0,45.99,"THCA RELATED: Flower, Carts & Vapes"
DOZO LIVE ROSIN 2.5G SATIVA RASPBERRY LEMONADE,0985117159,609851171596,0,40.0,"THCA RELATED: Flower, Carts & Vapes"
DOZO LIVE ROSIN 2.5G INDICA PAPAYA,0985117149,609851171497,0,45.99,"THCA RELATED: Flower, Carts & Vapes"
DUB HOOKAH,9999800123,9999800123,0,83.2,HOOKAH RELATED
DUTCH GOLD FUSION,7161020368,071610203686,1,1.5,TOBACCO PRODUCTS
ELYXR LIVE RESIN PARTY PACK GUMMIES,9999800129,9999800129,0,29.12,EDIBLES
FADED FRUITS GUMMIES 500MG,5201914470,152019144708,0,15.99,EDIBLES
FUME EXTRA CLEAR,7471014412,6974710144122,3,13.0,NICOTINE VAPES
FUME INFINITY GRAPE ICE,"7330411707, 4182173075",6973304117078,5,21.0,NICOTINE VAPES
